Predicate ID,Triple,Sentence ID,Sentence,Is Correct,Question,Answer
10603069,"PTH protein, human|PTH associated with Malignant Neoplasms",187,"The American Food and Drug Administration approval of parathyroid hormone (PTH) administration for osteoporosis as well as the possibility for its future therapeutic applications requires an examination of the suggested association between PTH and cancer, particularly osteosarcomas.",True,"Is the triple 'PTH protein, human|PTH associated with Malignant Neoplasms' supported by the sentence: 'The American Food and Drug Administration approval of parathyroid hormone (PTH) administration for osteoporosis as well as the possibility for its future therapeutic applications requires an examination of the suggested association between PTH and cancer, particularly osteosarcomas.'?","Yes, the sentence ""The American Food and Drug Administration approval of parathyroid hormone (PTH) administration for osteoporosis as well as the possibility for its future therapeutic applications requires an examination of the suggested association between PTH and cancer, particularly osteosarcomas"" suggests that there is an association between PTH and cancer, specifically osteosarcomas."
10603164,"Hyperparathyroidism, Primary process of Patients",189,"Cohort 1: Medical records of all patients with primary hyperparathyroidism that were treated in a referral center during a 12-year period were retrospectively reviewed for malignancy before, at the time or after diagnosis.",True,"Is the triple 'Hyperparathyroidism, Primary process of Patients' supported by the sentence: 'Cohort 1: Medical records of all patients with primary hyperparathyroidism that were treated in a referral center during a 12-year period were retrospectively reviewed for malignancy before, at the time or after diagnosis.'?","Yes, the sentence supports the existence of a ""triple"" consisting of the conditions ""Hyperparathyroidism,"" ""Primary process,"" and ""Patients."" The sentence describes a cohort of patients with primary hyperparathyroidism, suggesting the presence of ""Hyperparathyroidism"" and ""Patients."" The mention of ""primary"" implies the involvement of a primary process."
10603247,osteosarcoma process of Patients,190,"Cohort 2: Records of patients with osteosarcomas that were treated in referral centers during 15 years were retrospectively reviewed for hyperparathyroidism, as indicated by history or laboratory results.",False,"Is the triple 'osteosarcoma process of Patients' supported by the sentence: 'Cohort 2: Records of patients with osteosarcomas that were treated in referral centers during 15 years were retrospectively reviewed for hyperparathyroidism, as indicated by history or laboratory results.'?","No, the sentence does not support the statement ""triple osteosarcoma process of patients"". The sentence only mentions reviewing records of patients with osteosarcomas for hyperparathyroidism, not the triple osteosarcoma process."
10603339,"Hyperparathyroidism, Primary process of Patients",191,There were 582 patients with primary hyperparathyroidism.,True,"Is the triple 'Hyperparathyroidism, Primary process of Patients' supported by the sentence: 'There were 582 patients with primary hyperparathyroidism.'?","Yes, the sentence ""There were 582 patients with primary hyperparathyroidism"" supports the triple 'Hyperparathyroidism, Primary process of Patients'. The sentence explicitly mentions that there were 582 patients with primary hyperparathyroidism, which aligns with the concept of primary hyperparathyroidism in the triple."
10603447,Malignant Neoplasms neg occurs in General Population,193,This rate did not exceed the incidence of developing cancer among the general population.,True,Is the triple 'Malignant Neoplasms neg occurs in General Population' supported by the sentence: 'This rate did not exceed the incidence of developing cancer among the general population.'?,"Yes, the sentence ""This rate did not exceed the incidence of developing cancer among the general population"" supports the statement ""Malignant Neoplasms neg occurs in General Population."" The sentence implies that the rate of developing cancer among the general population is not higher than the mentioned rate, which implies that malignant neoplasms (cancer) do occur in the general population."
10603538,Disease occurs in General Population,194,"Although thyroid cancer was about 4 times the incidence in the general population, this may be attributed to a high level of detection while work-up, treating and following the parathyroid disease.",False,"Is the triple 'Disease occurs in General Population' supported by the sentence: 'Although thyroid cancer was about 4 times the incidence in the general population, this may be attributed to a high level of detection while work-up, treating and following the parathyroid disease.'?","No, the sentence does not directly support the statement ""Disease occurs in General Population"" because it specifically mentions thyroid cancer incidence being 4 times higher in the general population. However, it does provide a possible explanation for the higher incidence, which is the high level of detection during the work-up, treatment, and follow-up of parathyroid disease."
10603641,osteosarcoma process of Patients,196,None of the 126 patients with osteosarcoma had documentation of primary hyperparathyroidism or had biochemical evidence of hyperparathyroidism.,False,Is the triple 'osteosarcoma process of Patients' supported by the sentence: 'None of the 126 patients with osteosarcoma had documentation of primary hyperparathyroidism or had biochemical evidence of hyperparathyroidism.'?,"No, the sentence does not support the statement ""the triple 'osteosarcoma process of Patients'"". The sentence is stating that none of the 126 patients with osteosarcoma had documentation or evidence of primary hyperparathyroidism or hyperparathyroidism. It does not provide any information about the ""osteosarcoma process"" specifically."
10603772,"PTH protein, human|PTH is a Therapeutic procedure",199,"Since PTH may contribute to tumor invasiveness, screening for existing neoplasms, especially prostate and breast, before PTH treatment may be of importance.",False,"Is the triple 'PTH protein, human|PTH is a Therapeutic procedure' supported by the sentence: 'Since PTH may contribute to tumor invasiveness, screening for existing neoplasms, especially prostate and breast, before PTH treatment may be of importance.'?","No, the sentence does not support the statement ""PTH protein, human|PTH is a Therapeutic procedure."" The sentence suggests that PTH may contribute to tumor invasiveness and recommends screening for existing neoplasms before PTH treatment. It does not directly mention or support the idea that PTH is a therapeutic procedure."
10603809,"Therapeutic procedure uses PTH protein, human|PTH",199,"Since PTH may contribute to tumor invasiveness, screening for existing neoplasms, especially prostate and breast, before PTH treatment may be of importance.",True,"Is the triple 'Therapeutic procedure uses PTH protein, human|PTH' supported by the sentence: 'Since PTH may contribute to tumor invasiveness, screening for existing neoplasms, especially prostate and breast, before PTH treatment may be of importance.'?","Yes, the sentence does support the statement that the therapeutic procedure uses PTH protein. It mentions that before PTH treatment, screening for existing neoplasms, including prostate and breast tumors, may be important. This implies that PTH treatment is a therapeutic procedure involving the PTH protein."
10603857,"PTH protein, human|PTH treats Neoplasm",199,"Since PTH may contribute to tumor invasiveness, screening for existing neoplasms, especially prostate and breast, before PTH treatment may be of importance.",False,"Is the triple 'PTH protein, human|PTH treats Neoplasm' supported by the sentence: 'Since PTH may contribute to tumor invasiveness, screening for existing neoplasms, especially prostate and breast, before PTH treatment may be of importance.'?","No, the sentence does not support the triple 'PTH protein, human|PTH treats Neoplasm'. The sentence suggests that since PTH may contribute to tumor invasiveness, screening for existing neoplasms should be done before PTH treatment, but it does not indicate that PTH is actually used to treat neoplasms."
