SENTENCE_ID,PMID,TYPE,NUMBER,SENT_START_INDEX,SENTENCE,SECTION_HEADER,NORMALIZED_SECTION_HEADER,Column,Column
10745,,,,,Upon discharge albendazole was prescribed again.,,,,
10746,,,,,This was supported by observations of histone H2AX phosphorylation in ABZ-susceptible trophozoites treated with 250 MUM ABZ.,,,,
10747,,,,,These results indicate an association between accumulation of ABZ metabolites and a pro-oxidant effect of ABZ in Giardia-susceptible clones.,,,,
10748,,,,,Albendazole (ABZ) is an anti-parasite compound capable of impairing microtubule formation.,,,,
10749,,,,,"Moreover, the production of ABZ-SO enantiomers was enantioselective where the S-(-)-ABZ-SO was formed in greater amounts than the R-(+)-ABZ-SO in control animals (p=0.0231).",,,,
10750,,,,,Study of the in vitro bioactivation of albendazole in human liver microsomes and hepatoma cell lines.,,,,
10751,,,,,This analytical method successfully determined albendazole and its metabolites in silkworm hemolymph in a pharmacokinetic study.,,,,
10752,,,,,CYP2J2 and CYP2C19 are the major enzymes responsible for metabolism of albendazole and fenbendazole in human liver microsomes and recombinant P450 assay systems.,,,,
10753,,,,,"Among anthelmintics, fenbendazole and its metabolites are relatively high in the LWTPs, while human anthelmintics such as albendazole and flubendazole are most dominant in the HTPs, STPs and HWTPs.",,,,
10754,,,,,OBJECTIVE: To evaluate the efficacy of albendazole (ABZ) orally administered at different dosages against Trichinella spiralis encapsulated larvae in striated muscle in mice.,,,,
10755,,,,,"At concentration 40 mg/ml, crude saponins of Achillea wilhelmsii are 1.96 and 2.12 times more potent than albendazole against Pheretima posthuma and Raillietina spiralis, respectively.",,,,
10756,,,,,Effects of 5 rounds of mass drug administration with diethylcarbamazine and albendazole on filaria-specific IgG4 titers in urine: 6-year follow-up study in Sri Lanka.,,,,
10757,,,,,The results demonstrate that in zebrafish embryos ABZ rather than ABZSO displays developmental toxicity.,,,,
10758,,,,,The results suggested that the effects of Meb and AlbSO on mice infected with secondary cysts of E granulosus were superior to Alb as evaluated by glycogen reduction rate of cyst wall.,,,,
10759,,,,,Albendazole stimulates the excretion of strongyloides stercoralis Larvae in stool specimens and enhances sensitivity for diagnosis of strongyloidiasis.,,,,
10760,,,,,"Five groups (n = 5) of ewes were used in this study; animals were treated with injectable ivermectin 10.2 mg/kg), levamisole (7.5 mg/kg) and albendazole (5 mg/kg) and monitored at 0, 7, 21, 42 and 63 days posttreatment (d.p.t.) by enumeration of the lungworm larvae per gram of faeces (l.p.g.) and determination of gas tension and pH in venous blood using an i-Stat portable clinical analyzer.",,,,
10761,,,,,"From 1 to 40 microM, ABZ and CBZ substantially decreased P/O (phosphorous/oxygen) ratios in coupled rat liver mitochondria in a concentration-dependent fashion using beta-hydroxybutyrate as the substrate.",,,,
10762,,,,,"Cysticidal drugs, albendazole and praziquantel, are generally effective when parasites localize in the parenchyma.",,,,
10763,,,,,"CONCLUSIONS: After an oral dose of 400 mg, ABZ and ABSX attain low concentrations in breast milk that are unlikely to be considered harmful for the breastfed infant.",,,,
10764,,,,,"Similar EI 2 values were observed in sheep receiving albendazole or netobimin, but the highest values were found in cattle treated with netobimin.",,,,
10765,,,,,Enantiomeric behaviour of albendazole and fenbendazole sulfoxides in domestic animals: pharmacological implications.,,,,
10766,,,,,CONCLUSION: Albendazole has proven a strong efficacy in pulmonary and peritoneal localizations.,,,,
10767,,,,,The high doses necessary in mice were not unexpected and are discussed in light of the possible pharmacokinetics of albendazole in the animal model used in this study.,,,,
10768,,,,,"This child presented with symptoms alike acute severe asthma and had high absolute eosinophil count of 9,234/cmm.A course of steroids, albendazole and diethylcarbazine were followed by rapid recovery and a decrease in eosinophil counts to 616/cmm within one month of treatment.",,,,
10769,,,,,"In addition, albendazole only appeared in blood samples of the I/R group, while albendazole sulfoxide appeared in both samples and was higher in the control group.",,,,
10770,,,,,"METHODS: A cross-sectional prevalence study was conducted, using a standardised faecal nematode egg count (FEC) reduction (FECR) test (FECRT) for ivermectin, at a full (0.2 mg/kg) and half (0.1 mg/kg) dose rate, and albendazole, levamisole and albendazole-levamisole in combination, on 60 lambs (n=10 per group) on farms selected from throughout New Zealand.",,,,
10771,,,,,"In the present work, we investigated the ability of ABZ and ABZSO to induce non-disjunction in cultured human lymphocytes.",,,,
10772,,,,,OBJECTIVES: To determine the effects of albendazole on rabbits infected with larvae of Angiostrongylus cantonensis by histopathological and magnetic resonance imaging (MRI) techniques.,,,,
10773,,,,,"In the second part of the study, faecal egg count reduction tests were performed for albendazole, thiabendazole, tetramisole and ivermectin on 12 sheep and goat farms to provide first information on anthelmintic resistance in trichostrongyles of small ruminants in Turkey.",,,,
10774,,,,,"In the second part of the study, faecal egg count reduction tests were performed for albendazole, thiabendazole, tetramisole and ivermectin on 12 sheep and goat farms to provide first information on anthelmintic resistance in trichostrongyles of small ruminants in Turkey.",,,,
10775,,,,,"The microscopic studies revealed that albendazole brought about gross morphological changes in G. lamblia, i.e., rounding of trophozoites and disruption of ventral adhesive disc along with vacuolation in cytoplasm.",,,,
10776,,,,,"A new analytical method for the simultaneous quantitative determination of albendazole metabolites in sheep spermatozoa and seminal plasma at levels down to 46.5 ng/mL for albendazole sulphoxide (ABZ-SO), 7.5 ng/mL for albendazole sulphone (ABZ-SO2) and 12 ng/mL for albendazole 2-aminosulphone (ABZ-SO2NH2) has been developed.",,,,
10777,,,,,"A two-arm community-based lymphatic filariasis elimination trial is being carried out in Tamil Nadu state, India to assess the effect of 2 annual single-dose mass drug administrations of diethylcarbamazine + albendazole (DEC + ALB) on microfilaraemia and antigenaemia in one arm, and diethylcarbamazine(DEC) alone in the other arm.",,,,
10778,,,,,Targeting index of albendazole in liver and spleen in mice are 11.4 and 3.9 after ig 3H-ABZ-PBCA-NP.,,,,
10779,,,,,Targeting index of albendazole in liver and spleen in mice are 11.4 and 3.9 after ig 3H-ABZ-PBCA-NP.,,,,
10780,,,,,[The metabolism of albendazole in the isolated perfused intestine of rats].,,,,
10781,,,,,The procedure was validated and then applied to the determination of albendazole and its three major metabolites in the muscle tissue of the three fish species obtained after orally dosing with albendazole.,,,,
10782,,,,,CONCLUSION: Liposomal albendazole was more effective against E. granulosus cyst than albendazole.,,,,
10783,,,,,"A liquid chromatographic-tandem mass spectrometric multiresidue method for the simultaneous quantitative determination of the tetrahydroimidazole, levamisole and the benzimidazoles thiabendazole, oxfendazole, oxibendazole, albendazole, fenbendazole, febantel and triclabendazole in milk has been developed and validated.",,,,
10784,,,,,"After liquid-liquid extraction with dichloromethane, the two albendazole metabolites and the internal standard phenacetin were resolved in a CN column using the mobile phase methanol-water (4:6, v/v) acidified with 1% acetic acid.",,,,
10785,,,,,A high performance liquid chromatography method for simultaneous determination of albendazole metabolites in human serum.,,,,
10786,,,,,Population curves for CSF albendazole metabolite concentration vs time were constructed.,,,,
10787,,,,,"We performed resection of the infected part of the clavicle, and after the operation, she has been cured under medication with albendazole for 9 years, with no finding of recurrence in the clavicle.",,,,
10788,,,,,"The sample was randomly divided into 30 cases for Paico and 30 for Albendazole, the criteria for entering the trial being a positive examination for Ascaris lumbricoides in feces.",,,,
10789,,,,,Fenbendazole was more effective in muscles (91.5%) whereas albendazole was more effective in the brain (92.2%).,,,,
10790,,,,,"Benzimidazole carbamates (mebendazole, albendazole and fenbendazole) are the most commonly used anthelmintic drugs for the treatment of larval toxocariasis (Toxocara canis) in paratenic hosts.",,,,
10791,,,,,"The inhibitory effect of albendazole was evident at the 100 nM concentration and at 1000 nM, proliferation in all cell lines examined was inhibited by more than 80%, while, proliferation of HepG2, Hep3B and SKHEP-1 were suppressed by more than 90%, compared to control.",,,,
10792,,,,,The availabilities of ABZ and ABZSO in the gastrointestinal mucosa and fluids in fasted calves were markedly greater than in those fed ad libitum.,,,,
10793,,,,,"Only low concentrations of ABZ were detected in F. hepatica and bile, but markedly higher concentrations of ABZ were measured in liver tissue.",,,,
10794,,,,,"Only low concentrations of ABZ were detected in F. hepatica and bile, but markedly higher concentrations of ABZ were measured in liver tissue.",,,,
10795,,,,,"RESULTS: The presence of ABZ and/or ABZ-SO was demonstrated in plasma samples taken at different time intervals after prodrug administration, although their levels were low compared to those reached in mice treated with ABZ.",,,,
10796,,,,,The in vitro dissolution of ABZ at a pH value equivalent to that obtained in the abomasum of the concentrate-fed calves (1.75) was significantly greater than that obtained at the pH registered in pasture-fed animals (2.00).,,,,
10797,,,,,The in vitro dissolution of ABZ at a pH value equivalent to that obtained in the abomasum of the concentrate-fed calves (1.75) was significantly greater than that obtained at the pH registered in pasture-fed animals (2.00).,,,,
10798,,,,,Quantitative determination of albendazole and its main metabolites in plasma.,,,,
10799,,,,,Both albendazole metabolites readily bind to sheep albumin and globulins.,,,,
10800,,,,,Both albendazole metabolites readily bind to sheep albumin and globulins.,,,,
10801,,,,,"On the other hand, protein binding studies showed that albendazole is 89-92% bound to plasma proteins whereas for albendazole sulphoxide the figure is 62-67%.",,,,
10802,,,,,"Modifications of the anti-pAP antibodies levels were also observed during the patient's therapy: mebendazole, albendazole and Isoprinosine.",,,,
10803,,,,,Pharmacokinetic interaction between praziquantel and albendazole in Sudanese men.,,,,
10804,,,,,"The results show that Meb and Alb exhibit less effect on protoscoleces in vitro, but in vivo the protoscolicidal effect of Meb is higher than that of Alb.",,,,
10805,,,,,This suggests that albendazole may be having its primary affect on G. duodenalis by binding to cytoskeletal proteins and ultimately causing death of the parasite.,,,,
10806,,,,,"The quantitative parameters of the anthelmintic action of medamine, albendazole and embivin were comparatively defined for the first time.",,,,
10807,,,,,The present data demonstrate that sulfoxidation of albendazole in the rat liver is not catalysed by a cytochrome P450-dependent monooxygenase and suggest that albendazole is a substrate for FAD-containing monooxygenase (FMO).,,,,
10808,,,,,Collectively these findings indicate a role for gFlHb in ABZ conversion to its sulfoxide and that gFlHb down-regulation acts as a passive pharmacokinetic mechanism of resistance in this parasite.,,,,
10809,,,,,"ABZ also induced the initiation of autophagy via AMPK/mTOR pathways, resulting in the formation of autophagosome.",,,,
10810,,,,,"The induction effect of phenobarbital, a classical inducer of UGTs, as well as ABZ and ABZ-sulphoxide (ABZSO, the main active metabolite of ABZ) on UGTs expression and UGT activity toward ABZ was studied ex vivo in isolated adult nematodes.",,,,
10811,,,,,"The effects of ABZ on AMPK, MAPKs, and ULK induction was also evaluated.",,,,
10812,,,,,"Therefore, the current study evaluated the effects of plant extract, Ferula asafetida, against common drugs such as albendazole, oxfendazole, ivermectin, and closantel for the treatment of haemonchosis in small ruminants.",,,,
10813,,,,,This study assessed the anthelminthic feed additive albendazole effect on the main indicators of the quality of sheep meat obtained from infected and deworming animals.,,,,
10814,,,,,Impact of Albendazole on Cytokine and Chemokine Response Profiles in    Echinococcus multilocularis    -Inoculated Mice.,,,,
10815,,,,,"The Effects of Nitric Oxide and Inhibitor, and Combination of Albendazole and Praziquantel On Liver in Mice Injected with Echinococcus granulosus Larvae.",,,,
10816,,,,,"The Effects of Nitric Oxide and Inhibitor, and Combination of Albendazole and Praziquantel On Liver in Mice Injected with Echinococcus granulosus Larvae.",,,,
10817,,,,,"As aberrant phosphorylation of STAT3 and STAT5 proteins can regulate the growth and progression of gastric cancer, we postulated that ABZ may interrupt the activation of these oncogenic transcription factors.",,,,
10818,,,,,"As aberrant phosphorylation of STAT3 and STAT5 proteins can regulate the growth and progression of gastric cancer, we postulated that ABZ may interrupt the activation of these oncogenic transcription factors.",,,,
10819,,,,,"Thus, this study based on biochemical and proteomic approaches indicates that a combination of anti-filarial drugs Iver and Alb can alter calcium homeostasis in bovine filarial parasitosis leading to induction of ER stress culminating into apoptosis.",,,,
10820,,,,,"The effect of harmine derivatives was better than that of harmine, and there was significant difference between harmine derivatives and albendazole (   P <    0.001).",,,,
10821,,,,,"The relative availability in brain tissue of the active metabolite ABZ sulphoxide increased 183% when ABZ was administered as LNCs, in relation to ABZ suspension.",,,,
10822,,,,,"In this work, I investigated the effect of drugs such as ricobendazole, thiabendazole, albendazole, and oxfendazole, on Acetylcholinesterase (AChE) and Butyrylcholinesterase (BChE) enzyme activity.",,,,
10823,,,,,"In this work, I investigated the effect of drugs such as ricobendazole, thiabendazole, albendazole, and oxfendazole, on Acetylcholinesterase (AChE) and Butyrylcholinesterase (BChE) enzyme activity.",,,,
10824,,,,,"In this work, I investigated the effect of drugs such as ricobendazole, thiabendazole, albendazole, and oxfendazole, on Acetylcholinesterase (AChE) and Butyrylcholinesterase (BChE) enzyme activity.",,,,
10825,,,,,"For antigen density over six to 12 months, the trend shows little or no effect of albendazole; but we do not know if albendazole has an effect on antigen density (1374 participants, 5 trials, very low-certainty evidence).",,,,
10826,,,,,"With three other drugs tested, albendazole, furazolidone and nitazoxanide, all in use against G. lamblia, the effect of cysteine was less pronounced.",,,,
10827,,,,,"The anthelmintic benzimidazoles, mebendazole, albendazole and flubendazole have been screened for any propensity to alter the disposition of antipyrine and tolbutamide in the rat isolated perfused liver preparation.",,,,
10828,,,,,"The anthelmintic benzimidazoles, mebendazole, albendazole and flubendazole have been screened for any propensity to alter the disposition of antipyrine and tolbutamide in the rat isolated perfused liver preparation.",,,,
10829,,,,,"Albendazole sulfone was slightly affected by albendazole-mebendazole, displaying a 1.3-fold-elevated AUC compared to albendazole alone.",,,,
10830,,,,,"ABZ, FLU and FBZ were not found to be toxic for harebell cells, which were able to metabolize ABZ, FLU and FBZ via the formation of a wide scale of metabolites.",,,,
10831,,,,,"We aimed to assess the effect of myrrh (Commiphora molmol) and, for the first time, thyme (Thymus vulgaris L.) against enteral and encysted (parenteral) phases of Trichinella spiralis in mice compared with albendazole, and detect their effect on inducible nitric oxide synthase (iNOS) expression.",,,,
10832,,,,,Efficacy of pharmacokinetic interactions between piperonyl butoxide and albendazole against gastrointestinal nematodiasis in goats.,,,,
10833,,,,,The results showed that the central bicyclic fragment from ABZ interacts with Me-beta-CD according to 1:1 stoichiometry.,,,,
10834,,,,,"The cell lines differed in sensitivity to FLU and ABZ, with HCT8 being the most sensitive, showing IC50 values for ABZ and FLU that reached 0.3 and 0.9 MUmol/l, respectively.",,,,
10835,,,,,"Current recommended treatment regimen for this disease relies on albendazole, ivermectin and diethylcarbamazine, none of which targets the nicotinic acetylcholine receptors in these parasitic nematodes.",,,,
10836,,,,,"In addition, the dose-effect of oxantel pamoate combined with albendazole, mebendazole, levamisole, pyrantel pamoate and ivermectin was studied against T. muris in vitro and additive or synergistic combinations were followed up in vivo.",,,,
10837,,,,,In view of this albendazole appears to have dual targets; FtsZ in Wolbachia and beta-tubulin in W. bancrofti.,,,,
10838,,,,,"The established ruminant MDCKII-ABCG2 cell culture models in conjunction with the H33342 transport assay showed interaction of various drugs such as cefalexin and albendazole with bABCG2, oABCG2 or cABCG2.",,,,
10839,,,,,"These observations suggest that resistance to albendazole in Giardia encompasses a complex response involving an altered expression of genes regulated at the transcriptional level that might have an important role in maintaining cell structural stability, coping with oxidative stress and adapting energy supply to a new metabolic status.",,,,
10840,,,,,Albendazole and colchicine modulate LPS-induced secretion of inflammatory mediators by liver macrophages.,,,,
10841,,,,,An optimized RGD-decorated micellar drug delivery system for albendazole for the treatment of ovarian cancer: from RAFT polymer synthesis to cellular uptake.,,,,
10842,,,,,These locus-specific TNPCRs could also detect Wolbachia-carrying W. bancrofti genotype in addition to a link to benzimidazole sensitivity among those with unknown infection origins that exhibited microfilaremia responsiveness against treatment with diethylcarbamazine plus albendazole.,,,,
10843,,,,,"OBJECTIVES: To summarise age- and intensity-stratified associations between human hookworm infection and anaemia and to quantify the impact of treatment with the benzimidazoles, albendazole and mebendazole, on haemoglobin and anaemia in non-pregnant populations.",,,,
10844,,,,,"METHOD: In vitro, the effects of ABZ on HIF-1alpha levels in human ovarian cancer cells (OVCAR-3) were investigated using hypoxic chamber or desferrioxamine (DFO) induced-hypoxia.",,,,
10845,,,,,"In this study we have investigated the binding of two drugs commonly used to treat liver fluke infections, albendazole (ABZ) and triclabendazole (TCBZ), and their sulphoxide metabolites to bovine serum albumin (BSA).",,,,
10846,,,,,Albendazole exposure had less effects on AchE activity.,,,,
10847,,,,,"Amongst all the compounds studied, albendazole and methyl-substituted chalcone showed the lowest binding energy and occupied binding pocket near to substrate binding site of GST.",,,,
10848,,,,,"Finally, inhibition of colchicine binding by several benzimidazoles (mebendazole, fenbendazole, oxibendazole and albendazole) was investigated.",,,,
10849,,,,,"The present paper reports the protoscolicidal action of hydrastine, ether-acetic acid-ethanol admixture, H2O2, pyquiton and albendazole through in vitro or in vivo exposure, for 15 minutes and transplantation studies.",,,,
10850,,,,,Evaluation of the interaction between ivermectin and albendazole following their combined use in lambs.,,,,
10851,,,,,"Four reference anthelmintics mebendazole, albendazole, levamisole and pyrantel pamoate and one newly synthesized anthelmintic compound 81-470 were used.",,,,
10852,,,,,The stimulative effect of GI and GI + ABZ therapy on proliferative response of T lymphocytes was prolonged by GIZn or GIZn + ABZ from week 6 to 14 postinfection (p.i.).,,,,
10853,,,,,"OBJECTIVE: To observe the effect of pentoxifylline (PTX), albendazole (ABZ), and a combination of PTX and ABZ in mice infected with Echinococcus multilocularis (E.M).",,,,
10854,,,,,It is concluded that NTB is completely converted to ABZ by the gastrointestinal flora and absorbed ABZ is completely metabolized to its sulphoxide and sulphone metabolites by first-pass effects.,,,,
10855,,,,,"Addition of albendazole appeared to decrease the macrofilaricidal effect of DEC against W. bancrofti, with no detectable enhancement in microfilarial suppression.",,,,
10856,,,,,"Although diethylcarbamazine (DEC) and albendazole are recommended to interrupt transmission of Wuchereria bancrofti, little is known about the macrofilaricidal effect of this drug combination.",,,,
10857,,,,,[The intriguing influence of albendazole on glutathione reductase activity in the muscles from Trichinella spiralis infected mice].,,,,
10858,,,,,"The impact of MDAs on filarial infections and soil-transmitted helminth (STH) infections was assessed during a 3-year period in two communities, one with DEC + ALB and the other with DEC alone.",,,,
10859,,,,,"ABZ and FBZ were not found to be Bcrp1, MRP2, or P-glycoprotein substrates in vitro.",,,,
10860,,,,,"ABZ and FBZ were not found to be Bcrp1, MRP2, or P-glycoprotein substrates in vitro.",,,,
10861,,,,,"ABZ and FBZ were not found to be Bcrp1, MRP2, or P-glycoprotein substrates in vitro.",,,,
10862,,,,,"ABZ and FBZ were not found to be Bcrp1, MRP2, or P-glycoprotein substrates in vitro.",,,,
10863,,,,,"These observations suggest that the benzimidazoles, albendazole and mebendazole, may interact with protease inhibitors, which are known for their strong inhibition of the CYP3A4.",,,,
10864,,,,,"An investigation of the chemotherapeutic effects of 2 anthelmintics, albendazole (ABZ, methyl 5-[propylthio]benzimidazole-2- carbamate) and mebendazole (MBZ, methyl 5-[benzoyl]benzimidazole-2-carbamate), on Hymenolepis microstoma and Hymenolepis diminuta in experimentally infected mice and rats is reported.",,,,
10865,,,,,"The reduction of cyst growth after treatment with ABZ and lip.ABZ was similar up to week 4 after last dose, but the parasitostatic effect of lip.ABZ lasted 4 weeks longer than the effect of free drug.",,,,
10866,,,,,"Moreover, ABZ showed to be a strong ROS and RNS generator while MBZ showed a low and transient effect on ROS generation.",,,,
10867,,,,,Parasiticidal effect of chemotherapy in alveolar hydatid disease: review of experience with mebendazole and albendazole in Alaskan Eskimos.,,,,
10868,,,,,The rate of ABZ production after 30 min of NTB incubation with control ruminal fluid was 0.023 microg/min.,,,,
10869,,,,,"Although it has been shown that certain helminths, including Fasciola hepatica, can metabolise albendazole, nothing is known regarding the ability of the liver fluke to metabolise triclabendazole, which is the major flukicidal compound currently on the market.",,,,
10870,,,,,The effects of ABZ on cytochromes P450 were investigated in primary cultures of mouflon (Ovis musimon) and rat (Rattus norvegicus) hepatocytes.,,,,
10871,,,,,"The aim of this work was to determine whether albendazole, a CYP3A4 substrate, is also a substrate for the multidrug efflux transporter P-glycoprotein.",,,,
10872,,,,,"After oral administration, ABZ is rapidly oxidized to albendazole sulfoxide (ABZSO), which has an asymmetric sulfur center, and later to albendazole sulfone (ABZSO2).",,,,
10873,,,,,"The antiparasitic activity of ABZ has been associated with its capacity to bind with tubulin, altering microtubule formation.",,,,
10874,,,,,"Trophozoites of the protozoan parasite Giardia duodenalis were exposed to various albendazole concentrations for 4 h, washed, fixed and incubated with antibodies raised against albendazole and its two major metabolites albendazole sulphoxide and albendazole sulphone.",,,,
10875,,,,,ABZ was oxidized to its sulphoxide metabolite (ABZSO) in a NADPH concentration-dependent reaction and the (+) and (-) ABZSO enantiomers formed were identified.,,,,
10876,,,,,Males have significantly higher plasma levels of NEFA than females and which may compete with albumin for binding to albendazole metabolites.,,,,
10877,,,,,Histologic and ultrastructural studies of parasites recovered from infected gerbil tissues showed that the dipeptide methyl ester increases the effect of albendazole.,,,,
10878,,,,,"There appeared to be a synergistic interaction between albendazole and cimetidine, since the metabolism of albendazole was markedly altered in the combined cimetidine/ liposome-albendazole group, and higher therapeutic effect was observed.",,,,
10879,,,,,Tubulin content was immunohistochemically studied in Echinococcus granulosus protoscolices incubated with albendazole and albendazole sulphoxide alone or in combination.,,,,
10880,,,,,"Physicochemical studies of ABZ-PC were performed with FTIR, DSC, and XRD measurements to confirm the formation of the ABZ-PC and reveal the interaction mechanism between ABZ and phospholipid molecules.",,,,
10881,,,,,In vivo     assays carried out with wild-type and Abcg2     -/-       lactating female mice demonstrated that secretion into milk of these ABZ metabolites was mediated by Abcg2.,,,,
10882,,,,,Secretion into Milk of the Main Metabolites of the Anthelmintic Albendazole Is Mediated by the ABCG2/BCRP Transporter.,,,,
10883,,,,,We introduced these four new alleles into the sensitive C. elegans laboratory-adapted N2 strain and exposed these genome-edited strains to both albendazole and fenbendazole.,,,,
10884,,,,,"The transformation kinetics of SO-ABZ to SO2-ABZ in microsomes from rats treated with ABZ, 3-methylcholanthrene, Aroclor and isosafrole were biphasic.",,,,
10885,,,,,"The transformation kinetics of SO-ABZ to SO2-ABZ in microsomes from rats treated with ABZ, 3-methylcholanthrene, Aroclor and isosafrole were biphasic.",,,,
10886,,,,,"In this study, the role of nitric oxide (NO) in the pathogenesis of hydatidosis and the interaction with effects of anthelmintic drugs, albendazole and praziquantel, were examined in larval infection caused by protoscolices obtained from hydatid cysts of sheep liver in Albino Balb/c mice.",,,,
10887,,,,,"Albendazole (ABZ) has been reported to display anti-tumoral actions against various maliganncies, but possible impact of ABZ on gastric cancer has not been deciphered.",,,,
10888,,,,,"In-silico comparison of inhibition of wild and drug-resistant Haemonchus contortus beta-tubulin isotype-1 by glycyrrhetinic acid, thymol and albendazole interactions.",,,,
10889,,,,,"Tobacco, cannabis, and liquorice: Hidden players altering albendazole metabolism in patients with hepatic alveolar echinococcosis.",,,,
10890,,,,,"We evaluated and compared the effects of ABZ, dexamethasone (DXM) and their combination (ABZ + DXM) on cyst viability, both in vitro and in vivo.",,,,
10891,,,,,Kinetic interaction between albendazole and florfenicol in healthy adult female Beetal goats.,,,,
10892,,,,,"In this work, I investigated the effect of drugs such as ricobendazole, thiabendazole, albendazole, and oxfendazole, on Acetylcholinesterase (AChE) and Butyrylcholinesterase (BChE) enzyme activity.",,,,
10893,,,,,"In this work, I investigated the effect of drugs such as ricobendazole, thiabendazole, albendazole, and oxfendazole, on Acetylcholinesterase (AChE) and Butyrylcholinesterase (BChE) enzyme activity.",,,,
10894,,,,,"In this work, I investigated the effect of drugs such as ricobendazole, thiabendazole, albendazole, and oxfendazole, on Acetylcholinesterase (AChE) and Butyrylcholinesterase (BChE) enzyme activity.",,,,
10895,,,,,"In this work, I investigated the effect of drugs such as ricobendazole, thiabendazole, albendazole, and oxfendazole, on Acetylcholinesterase (AChE) and Butyrylcholinesterase (BChE) enzyme activity.",,,,
10896,,,,,Bm-avr-14 is a gene encoding glutamate gated chloride channel (GluCl) which binds ivermectin and Bm-beta-tubulin is a gene encoding beta-tubulin which binds albendazole.,,,,
10897,,,,,The influence of a nematode UGT on albendazole efficacy is consistent with recent studies demonstrating glucose conjugation of benzimidazoles.,,,,
10898,,,,,The influence of a nematode UGT on albendazole efficacy is consistent with recent studies demonstrating glucose conjugation of benzimidazoles.,,,,
10899,,,,,"Furthermore, nitazoxanide does not appear to alter significantly the pharmacokinetics of albendazole in plasma or in cerebrospinal fluid.",,,,
10900,,,,,"The expression levels of HIF-1alpha and VEGF were detected using western blot analysis, and the effect of ABZ on glycolysis was evaluated by measuring the relative activities of hexokinase (HK), pyruvate kinase (PK), and lactate dehydrogenase (LDH) and detecting the production of lactate in A549 and H1299 cells.",,,,
10901,,,,,Both culture systems were suitable for assessing the interaction between ABZ and MTZ.,,,,
10902,,,,,These results indicate an association between accumulation of ABZ metabolites and a pro-oxidant effect of ABZ in Giardia-susceptible clones.,,,,
10903,,,,,"Detection of the phosphorylated form of histone H2A in cell nuclei together with electrophoresis of genomic DNA, flow cytometry analysis and incubation of cells with other drugs (albendazole or neomycin) demonstrated that DNA damage in MTZ-treated cells is clearly conditioned by the presence of this drug.",,,,
10904,,,,,"Using the cell line displaying the highest ABZ-metabolizing activity, HepG2, the cytotoxic and the inducing effects of the parent drug ABZ and of two primary metabolites, the sulfoxide and the sulfone were studied.",,,,
10905,,,,,Both cytochrome P-450 dependent monooxygenases and flavin-containing monooxygenases appear to be involved in human ABZ metabolism.,,,,
10906,,,,,Both cytochrome P-450 dependent monooxygenases and flavin-containing monooxygenases appear to be involved in human ABZ metabolism.,,,,
10907,,,,,"Reduction of MBZ, FLU and oxidation of ABZ were proved as well as activities of various metabolizing enzymes.",,,,
10908,,,,,"Study on the interaction between albendazole and eosin Y by fluorescence, resonance Rayleigh scattering and frequency doubling scattering spectra and their analytical applications.",,,,
10909,,,,,"In conclusion, this preliminary report suggests a possible interaction between ABZ and CLOR after their joint administration.",,,,
10910,,,,,"In conclusion, our data for the first time suggest that albendazole hydroxylation is primarily catalyzed by CYP2J2, whereas fenbendazole hydroxylation is preferentially catalyzed by CYP2C19 and CYP2J2.",,,,
10911,,,,,"Albendazole hydroxylation to hydroxyalbendazole is primarily mediated by CYP2J2 (0.34 MUl/min/pmol P450, which is a rate 3.9- and 8.1-fold higher than the rates for CYP2C19 and CYP2E1, respectively), whereas CYP2C19 and CYP2J2 contributed to the formation of hydroxyfenbendazole from fenbendazole (2.68 and 1.94 MUl/min/pmol P450 for CYP2C19 and CYP2J2, respectively, which are rates 11.7- and 8.4-fold higher than the rate for CYP2D6).",,,,
10912,,,,,"Albendazole hydroxylation to hydroxyalbendazole is primarily mediated by CYP2J2 (0.34 MUl/min/pmol P450, which is a rate 3.9- and 8.1-fold higher than the rates for CYP2C19 and CYP2E1, respectively), whereas CYP2C19 and CYP2J2 contributed to the formation of hydroxyfenbendazole from fenbendazole (2.68 and 1.94 MUl/min/pmol P450 for CYP2C19 and CYP2J2, respectively, which are rates 11.7- and 8.4-fold higher than the rate for CYP2D6).",,,,
10913,,,,,"The cell lines differed in sensitivity to FLU and ABZ, with HCT8 being the most sensitive, showing IC50 values for ABZ and FLU that reached 0.3 and 0.9 MUmol/l, respectively.",,,,
10914,,,,,There was a less efficient conversion of NTB into ABZ metabolites after s.c. administration.,,,,
10915,,,,,"The FtsZ gene of endosymbiont showed limited sequence homology, but exhibited functional homology with beta-tubulin of its host, W. bancrofti, as it had both the functional motifs and conserved amino acids that are critical for enzymatic activity. beta-tubulin is the target for the anti-helminthic activity of albendazole and since FtsZ shares functional homology with, beta-tubulin it may also be sensitive to albendazole.",,,,
10916,,,,,"The established ruminant MDCKII-ABCG2 cell culture models in conjunction with the H33342 transport assay showed interaction of various drugs such as cefalexin and albendazole with bABCG2, oABCG2 or cABCG2.",,,,
10917,,,,,"Fluorescence quenching studies indicated that the interaction between the ALB, TMP with iodine are spontaneous and the TMP-iodine interaction is found to be stronger than that the other system.",,,,
10918,,,,,"UV-vis, (1)H NMR, FT-IR, mass and fluorescence spectral techniques were employed to investigate the mechanism of interaction of albendazole and trimethoprim with 2,3-dichloro-5,6-dicyano-1,4-benzoquinone (DDQ) and to characterize the reaction products.",,,,
